"user.id","age"
8778,21
8780,21
8781,24
8783,18
8784,17
8790,21
8792,20
8793,21
8803,17
8804,19
8806,17
8810,20
8815,16
8816,24
8818,23
8819,17
8822,19
8823,17
8827,18
8830,21
8840,21
8848,21
8851,17
8853,20
8855,20
8857,18
8858,24
8859,24
8860,21
8866,21
8869,16
8871,22
8875,22
8876,17
8879,22
8880,23
8884,16
8890,20
8892,18
8893,20
8895,23
8897,21
8898,18
8900,20
8901,21
8903,19
8904,23
8906,19
8907,20
8909,16
8912,24
8913,16
8914,23
8924,16
8937,22
8938,20
8939,23
8945,22
8947,18
8951,24
8956,19
8957,18
8962,17
8963,17
8964,18
8965,19
8967,24
8969,17
8970,23
8973,21
8974,19
8975,16
8979,21
8981,16
8985,21
8994,18
8995,21
8996,19
8997,22
9004,24
9013,22
9014,24
9016,17
9017,19
9024,22
9026,16
9027,23
9030,21
9038,19
9039,20
9044,17
9047,20
9048,22
9049,24
9052,21
9056,17
9061,24
9062,20
9064,24
9065,16
9068,19
9070,18
9071,21
9078,23
9080,17
9081,22
9083,22
9084,22
9090,20
9092,21
9093,17
9103,22
9105,22
9106,19
9108,23
9109,23
9117,20
9118,20
9119,22
9124,23
9131,17
9133,23
9134,17
9141,22
9146,17
9147,18
9148,24
9151,19
9153,16
9163,16
9168,17
9179,21
9181,19
9186,24
9191,20
9192,19
9197,20
9198,16
9199,17
9200,23
9205,17
9207,18
9208,19
9211,16
9220,23
9228,24
9233,23
9234,19
9235,21
9238,19
9239,17
9240,23
9241,23
9243,20
9244,22
9245,21
9253,19
9255,17
9263,16
9264,18
9265,24
9270,22
9271,22
9277,22
9280,17
9286,21
9295,21
9297,24
9298,24
9310,22
9311,23
9315,18
9316,22
9317,21
9318,18
9319,21
9322,24
9325,18
9328,19
9329,17
9336,21
9337,17
9338,22
9343,23
9344,17
9347,16
9350,16
9351,22
9354,24
9357,21
9362,22
9363,17
9365,22
9366,23
9367,24
9368,17
9372,24
9376,20
9385,16
9386,23
9387,17
9390,24
9391,21
9397,23
9399,17
9400,19
9401,22
9407,21
9416,21
9418,17
9419,21
9421,24
9422,16
9423,17
9424,24
9428,24
9429,24
9435,18
9436,18
9443,24
9446,19
9447,19
9453,23
9460,20
9464,22
9465,16
9466,17
9467,16
9469,17
9472,16
9473,22
9474,23
9475,17
9480,24
9483,20
9484,18
9489,23
9498,23
9499,21
9500,24
9504,21
9513,17
9517,22
9519,18
9520,21
9525,20
9527,21
9532,17
9533,17
9543,16
9547,21
9549,19
9550,19
9551,21
9552,17
9553,23
9559,22
9560,17
9561,18
9562,22
9563,20
9565,18
9568,16
9573,24
9574,17
9575,19
9576,17
9578,19
9580,21
9582,17
9591,24
9592,24
9593,21
9596,23
9597,21
9598,22
9599,17
9601,18
9605,21
9606,20
9609,19
9616,22
9617,23
9618,16
9619,20
9620,17
9624,24
9625,23
9629,16
9633,24
9634,24
9635,24
9637,24
9642,20
9644,24
9646,16
9655,24
9658,19
9660,22
9663,21
9666,24
9667,24
9668,24
9675,20
9679,17
9683,21
9686,17
9687,22
9692,17
9695,24
9699,19
9700,20
9704,18
9713,17
9714,17
9716,22
9723,19
9726,23
9728,17
9729,18
9735,24
9737,18
9738,19
9739,20
9741,18
9750,17
9752,16
9759,20
9760,17
9762,24
9763,24
9766,23
9767,21
9769,24
9775,17
9777,23
9789,22
9792,23
9793,17
9795,23
9803,24
9805,16
9806,20
9807,21
9814,17
9817,20
9819,20
9820,24
9822,18
9827,18
9831,21
9835,21
9836,19
9838,22
9846,23
9849,19
9850,16
9852,17
9864,20
9867,21
9869,19
9876,21
9883,24
9886,24
9888,22
9890,20
9891,19
9896,22
9898,18
9901,22
9918,17
9920,23
9922,16
9925,18
9927,21
9931,18
9932,20
9933,21
9943,23
9944,17
9948,21
9951,23
9964,24
9965,24
9971,22
9972,22
9973,19
9980,18
9981,23
9982,19
9983,24
9988,19
9990,22
9997,19
9998,17
10000,17
10001,23
10003,23
10006,17
10008,19
10010,24
10013,20
10014,18
10019,19
10023,23
10024,19
10027,21
10029,20
10030,24
10032,16
10039,19
10040,20
10044,24
10045,17
10048,23
10051,18
10054,17
10061,21
10062,21
10064,17
10065,22
10066,17
10068,16
10073,18
10079,18
10087,23
10088,22
10090,24
10096,24
10104,22
10107,24
10108,22
10109,19
10110,20
10112,23
10117,22
10118,17
10119,22
10120,21
10123,18
10129,22
10131,23
10134,22
10135,20
10137,21
10138,18
10139,17
10143,22
10144,20
10147,24
10153,22
10154,23
10156,20
10160,18
10164,20
10179,21
10183,23
10185,24
10187,24
10190,22
10194,20
10199,21
10200,22
10206,23
10207,18
10209,19
10210,18
10213,23
10214,22
10218,20
10229,22
10230,22
10231,24
10232,19
10234,19
10236,17
10238,23
10240,23
10241,18
10243,17
10244,21
10245,19
10246,23
10247,22
10250,22
10251,19
10252,18
10267,19
10270,23
10271,20
10273,24
10274,20
10275,24
10276,16
10281,17
10285,19
10288,19
10292,23
10293,17
10294,18
10300,23
10303,23
10307,24
10308,24
10313,18
10314,16
10321,17
10327,19
10329,17
10331,16
10334,21
10342,23
10343,22
10345,23
10348,20
10350,16
10354,22
10355,20
10356,21
10358,17
10359,24
10361,17
10363,19
10368,23
10373,16
10377,22
10379,20
10380,22
10384,22
10386,22
10387,17
10389,22
10390,23
10391,23
10396,17
10397,21
10398,20
10399,16
10400,22
10402,24
10409,20
10411,24
10414,17
10418,24
10420,20
10422,23
10428,20
10429,19
10430,22
10433,19
10434,22
10436,23
10437,19
10440,20
10441,18
10443,23
10445,19
10446,20
10447,18
10448,21
10451,21
10452,18
10453,24
10455,20
10457,21
10463,23
10464,21
10466,24
10468,16
10471,17
10472,20
10473,21
10474,18
10475,21
10485,24
10487,21
10500,24
10506,19
10508,22
10509,19
10510,23
10519,20
10520,21
10521,24
10527,19
10532,22
10534,23
10535,21
10537,24
10540,24
10543,24
10549,22
10550,19
10554,24
10557,24
10560,21
10562,20
10567,17
10570,16
10575,20
10576,17
10578,23
10580,17
10582,24
10583,20
10591,18
10595,22
10596,24
10598,24
10600,24
10603,22
10606,24
10608,22
10610,20
10611,22
10615,18
10629,20
10631,18
10641,17
10645,23
10655,17
10656,18
10658,24
10659,17
10663,23
10664,16
10665,20
10670,17
10672,24
10676,17
10681,16
10684,16
10685,20
10686,21
10687,22
10695,17
10700,24
10702,22
10713,23
10716,16
10717,19
10722,19
10723,22
10724,18
10730,21
10733,23
10736,17
10740,16
10745,19
10746,20
10753,21
10755,23
10759,20
10762,24
10763,21
10765,23
10767,18
10769,20
10773,20
10777,20
10778,22
10781,18
10782,17
10786,17
10787,19
10788,21
10791,17
10793,18
10797,23
10799,21
10801,16
10802,16
10804,16
10805,24
10807,19
10812,20
10829,24
10833,22
10834,17
10838,19
10844,16
10845,23
10847,16
10864,20
10869,18
10870,18
10871,21
10877,18
10878,19
10884,24
10888,19
10889,17
10890,17
10893,23
10897,16
10900,17
10904,23
10908,23
10910,22
10911,21
10915,24
10916,22
10921,24
10923,21
10930,20
10931,24
10932,17
10933,20
10938,22
10941,16
10942,20
10944,23
10945,24
10947,18
10952,19
10953,20
10956,22
10957,17
10967,24
10969,20
10972,22
10974,18
10979,21
10982,23
10985,21
10988,24
10990,21
10996,24
10998,20
11000,20
11002,19
11007,16
11008,22
11009,21
11010,17
11012,20
11014,17
11015,17
11016,21
11017,20
11032,22
11034,18
11035,21
11036,16
11043,24
11047,24
11048,23
11049,21
11050,16
11055,17
11060,21
11061,20
11062,17
11063,22
11064,20
11066,20
11067,24
11069,20
11073,20
11075,23
11086,22
11090,24
11093,18
11094,21
11100,24
11102,17
11105,24
11107,24
11108,21
11118,19
11121,21
11122,22
11126,20
11127,17
11130,23
11131,20
11132,19
11133,17
11139,24
11142,20
11147,21
11149,23
11154,23
11156,18
11157,16
11161,17
11164,18
11167,24
11168,17
11170,18
11172,24
11173,17
11175,20
11178,21
11181,24
11182,17
11184,23
11185,17
11189,23
11198,19
11199,24
11203,21
11208,22
11209,16
11210,18
11211,16
11213,22
11219,21
11223,19
11228,19
11232,21
11234,22
11235,16
11238,19
11241,18
11245,17
11251,16
11252,23
11253,17
11256,24
11257,22
11258,22
11259,23
11263,17
11268,22
11269,17
11271,23
11277,19
11278,19
11289,24
11292,18
11294,21
11297,23
11299,22
11300,21
11304,20
11309,17
11317,22
11319,24
11320,24
11321,18
11324,18
11326,22
11329,24
11330,21
11331,22
11332,20
11335,22
11339,22
11341,23
11342,18
11343,23
11347,24
11349,17
11356,22
11358,21
11362,19
11364,24
11366,17
11372,17
11378,24
11380,22
11381,21
11383,19
11384,20
11385,24
11389,24
11390,20
11391,17
11393,24
11395,24
11400,23
11403,23
11408,22
11410,17
11412,19
11423,22
11430,16
11432,17
11433,23
11436,17
11437,18
11441,21
11443,21
11448,24
11451,24
11455,24
11457,23
11463,22
11464,22
11465,19
11477,20
11479,16
11485,20
11487,17
11490,21
11492,18
11493,24
11494,22
11498,21
11500,24
11502,19
11505,18
11506,17
11507,16
11509,18
11513,19
11514,22
11523,23
11527,24
11535,21
11537,23
11539,19
11540,20
11547,23
11548,19
11550,21
11552,24
11553,23
11555,20
11560,21
11561,18
11562,20
11573,17
11576,19
11580,19
11581,21
11589,21
11590,24
11600,20
11602,23
11611,22
11614,24
11625,18
11630,22
11634,20
11639,16
11640,22
11641,22
11642,24
11647,21
11648,20
11649,17
11654,21
11655,21
11657,17
11661,17
11665,16
11667,21
11671,20
11676,22
11677,18
11678,23
11685,17
11699,22
11702,22
11705,16
11709,21
11712,24
11715,21
11722,24
11731,17
11734,21
11736,18
11741,23
11745,20
11750,20
11751,19
11755,20
11758,22
11759,17
11761,22
11764,17
11765,22
11767,24
11769,21
11770,19
11771,18
11777,21
11778,21
11780,23
11781,22
11783,24
11786,23
11787,24
11789,19
11792,16
11797,17
11798,19
11804,18
11817,22
11818,21
11819,24
11820,16
11834,23
11835,16
11837,22
11838,17
11839,24
11841,23
11844,17
11847,20
11850,17
11855,23
11860,17
11865,18
11866,19
11870,16
11871,18
11876,22
11880,18
11881,16
11884,22
11886,20
11888,23
11889,17
11892,20
11894,17
11895,22
11897,17
11900,23
11901,21
11904,22
11907,22
11910,21
11911,20
11919,17
11922,17
11923,22
11924,17
11927,20
11929,20
11931,19
11933,23
11935,19
11945,18
11957,17
11958,23
11959,16
11962,24
11966,24
11968,20
11970,20
11971,17
11972,19
11974,22
11975,22
11991,19
11995,24
11996,22
11997,22
12002,19
12006,19
12008,24
12011,23
12016,23
12020,20
12021,16
12022,23
12024,22
12027,22
12029,16
12034,18
12036,17
12039,21
12041,23
12043,18
12044,17
12051,17
12055,19
12058,23
12059,24
12060,22
12061,17
12066,16
12067,18
12076,20
12077,24
12079,23
12081,17
12082,23
12084,22
12087,21
12091,19
12095,18
12096,24
12097,21
12104,16
12107,18
12108,22
12111,19
12112,17
12115,18
12120,17
12122,23
12123,23
12126,17
12127,22
12129,19
12132,24
12140,23
12147,18
12148,23
12150,23
12152,16
12154,23
12162,23
12166,20
12168,20
12171,18
12172,23
12175,22
12176,17
12177,24
12179,17
12180,18
12181,24
12182,22
12187,20
12191,19
12195,18
12197,19
12198,16
12200,21
12201,20
12203,22
12205,24
12206,22
12215,19
12218,21
12223,20
12225,24
12226,23
12227,16
12230,23
12231,17
12235,21
12236,17
12237,21
12238,16
12239,19
12241,24
12242,24
12244,21
12245,17
12251,22
12254,16
12256,23
12258,17
12262,21
12264,23
12266,19
12267,22
12268,16
12270,21
12271,16
12276,21
12277,24
12286,24
12290,20
12291,20
12292,20
12298,22
12300,18
12303,18
12309,24
12312,21
12316,24
12323,16
12325,19
12326,24
12330,21
12333,22
12334,21
12342,24
12347,18
12354,24
12356,24
12357,22
12360,20
12364,23
12370,17
12372,23
12373,23
12378,24
12381,24
12383,22
12393,23
12397,17
12399,18
12401,22
12403,24
12404,22
12406,22
12408,18
12409,19
12411,18
12412,20
12414,23
12426,24
12430,17
12440,19
12441,18
12445,20
12448,21
12449,19
12455,22
12458,17
12464,24
12467,23
12468,24
12474,24
12481,20
12482,20
12483,24
12485,23
12487,20
12489,20
12492,23
12493,20
12494,23
12495,22
12499,24
12500,23
12505,24
12509,24
12511,23
12514,24
12515,17
12517,17
12520,17
12522,24
12523,24
12525,23
12526,21
12529,17
12530,17
12532,19
12537,18
12540,17
12541,23
12543,17
12546,24
12547,22
12548,23
12558,23
12562,22
12565,24
12574,23
12576,24
12582,21
12583,24
12591,19
12608,18
12611,18
12612,20
12613,21
12617,24
12618,16
12619,22
12621,16
12622,21
12625,21
12631,18
12636,21
12643,17
12648,23
12653,23
12658,23
12659,19
12660,17
12663,23
12664,24
12671,20
12672,24
12674,22
12676,20
12677,22
12680,23
12685,19
12688,24
12690,20
12691,17
12695,19
12699,20
12705,20
12708,21
12709,24
12712,22
12716,20
12720,24
12721,20
12725,23
12726,22
12728,17
12729,22
12731,20
12732,24
12734,24
12735,20
12738,24
12743,22
12746,21
12749,17
12752,19
12755,24
12760,17
12766,21
12776,16
12784,22
12785,20
12786,24
12787,24
12788,16
12790,20
12794,22
12796,24
12799,24
12801,23
12805,22
12808,24
12809,19
12812,22
12816,20
12817,19
12818,23
12820,23
12828,21
12836,18
12838,19
12842,19
12843,22
12844,20
12853,17
12858,16
12859,20
12861,20
12862,23
12863,17
12864,18
12868,18
12870,20
12871,19
12873,19
12874,21
12876,18
12888,23
12896,17
12899,20
12900,22
12902,16
12906,18
12908,19
12911,22
12912,16
12915,20
12916,23
12921,17
12922,19
12926,21
12929,21
12930,23
12932,17
12934,17
12935,21
12943,24
12950,19
12951,22
12952,22
12954,23
12956,23
12959,18
12960,17
12961,17
12964,17
12967,24
12968,23
12971,24
12972,20
12973,21
12975,22
12976,23
12977,22
12978,17
12980,21
12982,24
12986,19
12991,17
12994,23
12995,16
12999,21
13001,23
13004,20
13006,19
13007,21
13010,16
13014,17
13015,17
13019,22
13029,17
13030,17
13032,20
13039,22
13040,17
13045,22
13047,22
13050,24
13055,24
13058,18
13063,16
13064,16
13067,21
13068,16
13072,22
13073,16
13074,19
13075,16
13079,21
13081,17
13082,19
13084,24
13087,17
13090,18
13104,18
13106,20
13107,16
13109,17
13113,23
13115,17
13116,22
13117,20
13119,19
13120,17
13135,20
13137,17
13138,20
13140,24
13141,19
13149,24
13151,24
13154,22
13159,24
13160,21
13163,17
13164,17
13165,21
13167,18
13169,17
13172,19
13177,24
13181,17
13187,22
13188,22
13193,21
13194,20
13196,24
13200,20
13207,24
13209,18
13211,17
13215,22
13217,23
13219,19
13223,22
13226,19
13231,21
13236,17
13239,24
13241,24
13244,22
13245,21
13250,24
13257,17
13258,17
13265,18
13267,22
13269,20
13271,24
13272,19
13277,16
13280,19
13281,19
13282,20
13284,18
13285,23
13288,21
13289,22
13295,22
13300,21
13301,21
13303,23
13305,16
13309,24
13311,16
13312,22
13314,17
13315,23
13318,18
13323,20
13324,22
13329,23
13333,20
13336,21
13339,23
13340,19
13344,18
13345,22
13352,22
13356,18
13357,22
13360,24
13366,21
13367,17
13370,23
13373,23
13375,23
13376,20
13379,20
13384,21
13385,24
13396,23
13404,19
13405,19
13409,17
13411,16
13412,16
13413,24
13414,17
13416,24
13418,20
13419,22
13420,22
13422,24
13426,17
13435,21
13436,24
13443,16
13447,20
13451,23
13455,22
13457,23
13460,19
13461,17
13462,16
13465,23
13467,19
13469,19
13473,20
13476,20
13478,17
13481,22
13490,17
13492,18
13497,23
13498,18
13499,22
13500,19
13501,21
13505,24
13509,23
13513,17
13514,19
13519,16
13520,21
13521,23
13523,19
13527,22
13531,16
13538,20
13542,22
13547,24
13552,22
13556,20
13557,19
13560,16
13561,22
13562,24
13568,20
13571,21
13573,19
13574,18
13582,20
13583,16
13585,17
13587,20
13594,24
13597,18
13601,18
13602,16
13604,24
13607,21
13608,20
13613,17
13616,22
13618,24
13624,23
13625,16
13628,23
13630,19
13632,18
13633,16
13637,22
13638,21
13642,23
13643,19
13649,24
13650,22
13651,19
13655,20
13656,22
13657,19
13658,17
13663,21
13667,17
13674,16
13678,22
13680,22
13681,23
13691,23
13695,16
13698,16
13699,17
13703,19
13706,23
13708,17
13711,22
13713,21
13715,24
13717,23
13720,20
13723,17
13724,23
13725,18
13726,23
13728,23
13731,24
13733,22
13734,17
13735,18
13737,24
13738,16
13740,19
13742,24
13747,21
13748,23
13751,21
13755,19
13756,16
13758,20
13761,17
13763,22
13765,23
13767,21
13776,21
13779,18
13784,22
13785,23
13787,23
13790,23
13795,24
13796,22
13800,24
13801,16
13802,22
13803,21
13805,17
13806,22
13809,17
13814,17
13816,18
13817,22
13818,21
13819,20
13821,21
13823,22
13829,17
13832,17
13834,22
13835,21
13836,21
13840,18
13841,18
13843,22
13848,21
13851,21
13853,19
13858,16
13859,22
13861,24
13862,23
13864,18
13867,19
13869,20
13870,22
13874,22
13878,19
13880,24
13891,20
13893,17
13896,17
13898,23
13901,21
13904,22
13908,22
13910,22
13911,20
13912,23
13914,20
13917,22
13919,18
13920,23
13921,24
13923,18
13924,22
13927,22
13928,18
13929,24
13935,22
13939,19
13941,24
13943,21
13945,23
13946,17
13948,17
13951,18
13958,18
13960,16
13961,22
13963,17
13965,16
13968,18
13976,21
13977,22
13978,21
13979,24
13980,21
13984,18
13989,16
13992,22
13993,22
13997,24
13999,19
14004,17
14005,17
14011,24
14013,21
14018,24
14020,21
14024,20
14026,19
14028,23
14033,20
14035,19
14039,19
14043,18
14045,18
14048,17
14050,24
14063,22
14064,20
14071,24
14073,18
14077,24
14078,21
14080,20
14082,22
14094,17
14098,16
14107,17
14109,22
14110,23
14112,17
14114,19
14122,19
14126,24
14129,23
14133,21
14139,21
14142,22
14146,16
14147,20
14148,17
14149,20
14154,16
14158,18
14159,24
14160,18
14163,19
14169,23
14186,20
14187,17
14189,17
14193,21
14195,17
14196,24
14201,22
14203,17
14210,19
14212,24
14213,20
14215,24
14218,22
14219,16
14220,24
14223,17
14226,24
14227,18
14228,24
14230,17
14232,23
14235,23
14242,24
14243,16
14245,24
14253,19
14259,22
14261,23
14268,22
14270,17
14272,18
14276,21
14277,21
14280,17
14281,19
14284,23
14285,17
14288,19
14293,18
14296,23
14298,16
14304,16
14307,23
14308,18
14309,18
14310,24
14311,21
14313,20
14319,24
14325,22
14327,22
14332,23
14339,17
14341,22
14342,17
14351,18
14352,20
14353,23
14356,23
14359,17
14362,17
14363,24
14374,20
14375,19
14382,16
14383,22
14384,16
14385,18
14386,17
14388,17
14390,16
14392,17
14393,19
14395,23
14408,21
14413,23
14414,18
14417,18
14418,23
14420,23
14422,17
14424,17
14426,24
14427,23
14430,20
14431,21
14432,24
14433,17
14436,20
14441,24
14442,24
14444,16
14446,22
14451,22
14453,21
14456,24
14459,18
14461,16
14462,21
14463,24
14467,17
14469,21
14470,20
14477,21
14479,24
14485,23
14488,21
14496,18
14497,20
14499,24
14504,23
14505,20
14512,21
14518,22
14519,20
14525,24
14526,18
14527,16
14533,20
14534,22
14535,24
14539,24
14541,16
14542,20
14543,24
14548,22
14552,23
14557,23
14559,24
14560,21
14569,20
14574,23
14575,20
14578,23
14579,18
14580,22
14584,22
14591,21
14595,17
14598,20
14601,20
14604,18
14607,21
14611,18
14613,21
14615,16
14617,21
14628,17
14630,22
14632,22
14636,17
14638,17
14640,21
14643,24
14644,22
14649,20
14650,24
14656,24
14657,16
14659,23
14661,23
14664,21
14668,23
14673,24
14674,21
14675,22
14677,20
14680,24
14684,24
14685,24
14686,21
14689,21
14691,24
14692,23
14693,24
14698,16
14702,17
14703,24
14705,23
14708,21
14710,22
14711,23
14713,23
14717,21
14718,18
14722,17
14724,22
14728,22
14730,21
14735,18
14736,17
14738,18
14741,23
14742,19
14743,19
14745,18
14749,19
14750,23
14752,24
14754,18
14756,19
14757,18
14758,18
14759,24
14763,17
14765,20
14766,23
14767,24
14768,23
14769,24
14771,22
14776,22
14781,21
14782,21
14784,17
14787,17
14790,22
14799,23
14801,22
14807,20
14808,21
14809,20
14812,18
14813,20
14814,17
14815,21
14822,19
14824,18
14825,22
14826,20
14827,24
14830,24
14831,17
14834,20
14836,21
14837,18
14839,23
14840,16
14844,20
14846,23
14849,24
14850,17
14852,20
14853,17
14857,22
14859,22
14860,24
14866,22
14867,21
14873,18
14876,22
14877,18
14879,20
14880,21
14882,23
14887,17
14890,21
14892,21
14898,17
14899,24
14900,17
14902,21
14906,16
14908,21
14910,17
14919,16
14920,24
14921,23
14922,24
14926,22
14930,22
14933,17
14936,21
14941,16
14943,24
14947,22
14953,22
14955,19
14956,19
14957,24
14959,24
14963,24
14971,22
14973,23
14983,18
14984,20
14986,17
14992,24
14996,19
14999,17
15003,23
15004,18
15009,20
15011,19
15019,18
15021,21
15024,18
15032,23
15034,23
15038,20
15039,23
15046,20
15052,21
15053,17
15054,23
15059,20
15060,17
15062,18
15065,20
15066,21
15070,20
15074,20
15076,23
15077,21
15079,23
15081,17
15084,18
15085,20
15089,23
15090,17
15093,20
15097,24
15101,22
15104,21
15105,19
15107,23
15108,24
15109,18
15110,20
15112,22
15117,17
15121,20
15122,21
15124,17
15125,22
15126,24
15128,23
15130,22
15140,22
15144,16
15146,23
15147,21
15148,19
15150,24
15151,17
15156,21
15166,16
15167,19
15168,17
15172,23
15173,17
15174,24
15178,22
15183,19
15190,22
15191,23
15193,19
15194,20
15195,18
15197,17
15203,17
15206,24
15208,23
15209,18
15212,16
15216,18
15217,22
15222,19
15223,19
15224,22
15226,22
15227,21
15230,16
15238,19
15240,24
15241,19
15243,23
15246,21
15248,17
15249,18
15251,19
15254,17
15256,20
15258,19
15260,17
15262,17
15264,16
15275,23
15280,18
15284,24
15286,22
15289,17
15302,24
15311,24
15316,17
15325,20
15329,24
15335,22
15344,17
15350,17
15351,22
15353,20
15354,22
15360,19
15362,24
15363,23
15368,19
15373,23
15375,18
15376,18
15378,22
15382,24
15383,22
15389,17
15390,24
15392,24
15395,19
15396,23
15403,16
15407,20
15409,21
15411,17
15413,17
15417,24
15418,24
15419,20
15427,18
15431,22
15433,23
15435,23
15441,17
15442,23
15444,18
15445,17
15446,18
15449,24
15452,24
15454,19
15458,22
15463,19
15465,16
15467,21
15468,16
15474,24
15479,16
15481,19
15484,21
15486,24
15490,18
15493,20
15501,22
15503,23
15507,23
15510,19
15513,23
15515,20
15516,21
15518,24
15525,23
15526,22
15527,16
15529,20
15532,24
15539,24
15540,22
15541,19
15543,23
15544,23
15545,20
15548,22
15551,22
15553,22
15556,24
15557,20
15560,20
15562,22
15564,22
15568,23
15570,23
15571,17
15575,18
15576,19
15578,20
15585,24
15586,17
15588,20
15590,19
15592,23
15597,24
15605,20
15607,17
15608,17
15609,17
15610,21
15615,24
15628,20
15629,24
15631,19
15632,19
15635,21
15636,23
15647,22
15648,24
15649,20
15658,16
15659,18
15661,24
15663,23
15665,18
15667,17
15668,21
15670,21
15672,20
15676,23
15679,22
15680,19
15686,22
15690,22
15693,22
15694,22
15697,20
15700,22
15704,24
15706,24
15708,24
15709,23
15717,20
15720,24
15725,21
15729,24
15730,23
15733,19
15734,23
15738,19
15739,22
15743,17
15744,20
15750,18
15753,21
15754,21
15756,22
15759,24
15761,21
15762,18
15764,23
15765,17
15770,22
15771,17
15772,20
15776,22
15777,24
15778,24
15783,23
15785,23
15786,17
15791,23
15798,17
15799,19
15804,19
15807,24
15811,17
15812,20
15817,17
15821,24
15822,21
15825,16
15828,16
15830,19
15836,17
15841,17
15842,21
15849,17
15851,23
15853,23
15854,21
15855,17
15858,23
15860,22
15862,17
15864,20
15868,17
15869,21
15870,23
15871,21
15873,24
15874,17
15875,20
15886,21
15893,23
15895,17
15897,16
15900,21
15901,18
15903,18
15905,19
15906,19
15907,20
15908,16
15910,18
15912,17
15913,23
15915,24
15918,19
15921,20
15923,20
15929,22
15943,21
15951,24
15956,18
15963,18
15966,22
15969,21
15973,24
15975,24
15978,21
15979,21
15984,23
15985,24
15986,18
15989,18
15992,23
15996,20
15998,19
16000,17
16002,16
16005,23
16007,24
16010,22
16011,18
16012,22
16015,17
16016,20
16018,18
16023,21
16026,17
16030,22
16031,22
16032,16
16034,17
16035,17
16041,22
16043,21
16048,17
16050,22
16053,22
16054,17
16055,17
16056,22
16065,24
16066,18
16067,20
16071,24
16075,19
16083,22
16092,24
16095,20
16096,18
16098,16
16101,22
16102,17
16104,20
16110,21
16113,23
16114,19
16115,20
16116,21
16121,21
16127,23
16131,21
16135,16
16138,22
16139,22
16140,24
16141,23
16142,21
16145,24
16146,19
16150,17
16154,23
16157,22
16158,21
16160,16
16161,21
16165,17
16166,17
16167,21
16179,24
16180,23
16181,24
16185,23
16191,16
16193,24
16195,19
16199,17
16202,24
16203,17
16204,24
16205,24
16209,23
16211,23
16212,20
16218,22
16228,21
16229,23
16231,21
16234,18
16235,21
16239,22
16240,23
16244,22
16251,19
16252,24
16253,21
16255,19
16256,17
16258,20
16263,23
16265,22
16270,18
16272,18
16275,21
16276,17
16277,17
16279,23
16280,17
16282,24
16283,18
16286,22
16288,23
16289,17
16290,19
16292,17
16293,20
16294,19
16300,16
16301,24
16310,18
16312,17
16314,16
16315,23
16317,18
16318,24
16320,23
16322,23
16323,17
16325,23
16326,17
16327,18
16330,17
16331,24
16337,20
16345,18
16347,22
16348,19
16355,20
16356,21
16357,17
16361,18
16362,22
16364,19
16367,20
16368,22
16369,23
16371,19
16373,19
16374,21
16382,19
16386,18
16389,21
16401,21
16402,17
16403,22
16406,20
16409,18
16411,20
16412,23
16415,19
16418,22
16421,21
16423,22
16428,22
16432,23
16434,17
16439,21
16440,21
16443,22
16446,23
16449,17
16451,21
16452,24
16454,20
16456,24
16460,22
16461,21
16464,21
16469,22
16475,18
16476,17
16478,19
16484,23
16487,24
16489,20
16494,23
16495,24
16502,20
16505,24
16506,18
16508,24
16510,21
16514,23
16515,19
16516,22
16517,24
16519,20
16520,18
16521,21
16532,22
16535,23
16537,17
16544,17
16548,19
16551,16
16553,19
16554,19
16556,24
16557,17
16562,19
16565,24
16566,20
16572,24
16573,21
16576,23
16578,17
16579,24
16581,17
16584,24
16586,17
16588,20
16592,22
16593,21
16596,24
16598,17
16601,22
16602,23
16607,18
16610,22
16611,18
16612,22
16613,16
16619,22
16626,23
16628,24
16629,20
16630,22
16632,24
16633,20
16634,20
16637,21
16641,22
16643,19
16644,19
16645,24
16646,24
16647,24
16650,21
16655,17
16658,20
16661,23
16670,24
16671,24
16673,18
16677,22
16679,23
16683,22
16686,20
16691,24
16698,24
16704,24
16706,21
16708,21
16709,19
16710,19
16715,21
16719,21
16721,24
16722,24
16726,18
16731,16
16732,20
16737,24
16738,21
16743,23
16744,16
16747,20
16748,20
16749,20
16751,23
16753,22
16756,21
16757,24
16760,19
16761,21
16763,20
16765,21
16771,16
16772,21
16775,19
16776,22
16778,20
16784,18
16785,17
16786,19
16788,17
16791,16
16796,24
16797,23
16798,21
16802,17
16803,19
16808,21
16812,22
16813,24
16814,24
16821,22
16823,24
16827,16
16830,22
16831,23
16833,20
16834,18
16838,24
16839,19
16843,23
16846,19
16848,22
16849,20
16853,24
16856,18
16859,22
16863,24
16864,19
16865,21
16867,17
16876,22
16878,22
16883,24
16887,17
16889,18
16890,21
16892,23
16894,17
16895,23
16897,23
16898,20
16904,21
16906,16
16912,21
16921,20
16922,19
16927,22
16930,21
16931,17
16935,22
16940,18
16941,17
16942,18
16944,17
16945,18
16947,17
16948,24
16950,24
16952,24
16953,21
16956,20
16957,20
16958,20
16959,23
16960,22
16963,20
16964,20
16965,18
16968,24
16969,19
16971,22
16974,20
16976,24
16979,17
16984,22
16989,19
16991,22
16999,24
17003,24
17005,21
17007,22
17009,18
17010,23
17012,17
17015,21
17016,21
17019,22
17031,23
17035,16
17039,23
17042,24
17043,16
17050,20
17051,17
17052,22
17053,16
